Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Huascar Brazobán","NYM",5,2,2,52,3,63,8.14285862202574,3.857143557801666,0.8571430128448146,0.26785714285714285,0.7201087,0.494186046,0.105263157,96.63179270426433,3.5714292201867277,3.958378396959732,4.039898387320759,4.196710176810557,0.3680059313774109,"Huascar Brazoban",6107,623211
"DL Hall","MIL",1,0,0,20,3,38.2,6.2844834819560935,3.9568970071575404,0.4655172949597106,0.2018348623853211,0.68062827,0.378378378,0.044444444,93.93320970856742,3.49137971219783,3.5429749824821712,3.7299639728775285,4.851815890770649,0.3679358661174774,"DL Hall",22207,669084
"Cal Quantrill","- - -",4,12,0,26,26,117.2,6.501416623803327,2.6770539039190173,1.6827195967490964,0.3114754098360656,0.65426997,0.338541666,0.13253012,93.59377245440531,6.042493097417211,5.758728084707704,5.140802100190559,4.885238859643012,0.36597365140914917,"Cal Quantrill",19312,615698
"Ben Lively","CLE",2,2,0,9,9,44.2,5.84328391478148,3.0223882317835242,1.2089552927134097,0.25,0.82959641,0.291044776,0.085714285,90.22509559599156,3.2238807805690923,4.615965463599837,4.590360281658114,5.260250290745492,0.36580759286880493,"Ben Lively",14932,594902
"Cole Sulser","TBR",2,1,0,18,0,22.2,8.735295097720774,2.779412076547519,0.397058868078217,0.31666666666666665,0.859375,0.409836065,0.05,92.88650173611111,1.985294340391085,2.8019243186847773,2.6939597981198795,3.4807886935713572,0.36487796902656555,"Cole Sulser",15256,642121
"Jack Perkins","ATH",3,2,3,12,4,38.2,8.61206910712257,4.189655241302872,0.931034498067305,0.23,0.70048309,0.403846153,0.085106382,95.92430360486891,4.189655241302872,3.6319837545580542,4.117894955055609,4.64707809639498,0.3606439381837845,"Jack Perkins",31468,678022
"José Alvarado","PHI",4,2,7,28,0,26,11.076924702119783,2.4230772785887025,1.3846155877649728,0.32857142857142857,0.78231293,0.458333333,0.173913043,99.62188720703125,3.8076928663536758,3.640010120033764,3.5966748474617782,2.9605210710594845,0.3494435250759125,"Jose Alvarado",17780,621237
"Albert Suárez","BAL",2,0,0,5,1,11.2,7.714286134680946,1.5428572269361893,0,0.2903225806451613,0.66666667,0.419354838,0,93.55182848478618,2.314285840404284,2.6671955328016903,2.192279123968005,4.174515493870009,0.3438345640897751,"Albert Suarez",6175,544150
"Justin Sterner","ATH",4,3,0,59,1,65,9.692309398764284,2.9076928196292853,1.3846156283948978,0.23417721518987342,0.83606557,0.305389221,0.12345679,93.60351637324185,3.184615945308265,3.3308106460525027,4.273598057109258,4.1948424201411205,0.3418738394975662,"Justin Sterner",27694,686993
"Eric Orze","TBR",1,1,3,33,0,41.2,8.640000527343782,4.104000250488297,0.8640000527343782,0.30357142857142855,0.80882353,0.387931034,0.08,93.84443471623563,3.024000184570324,3.6292611549757825,4.0471363738708535,4.649223588372789,0.33966678380966187,"Eric Orze",27626,679358
"Javier Assad","CHC",4,1,0,8,7,37,5.594595027196345,2.91891914462418,0.729729786156045,0.2702702702702703,0.75892857,0.47368421,0.083333333,91.94508107503255,3.648648930780225,4.860272597578776,4.2432445119993005,4.689261177098418,0.3373682964593172,"Javier Assad",21741,665871
"Kai-Wei Teng","SFG",2,4,0,8,7,29.2,11.831461688392013,5.157303812888826,0.6067416250457442,0.36486486486486486,0.57768924,0.373333333,0.068965517,93.203499747323,6.370787062980314,3.9973787721337937,3.809293679368725,4.439982726547384,0.33638861030340195,"Kai-Wei Teng",24282,678906
"David Festa","MIN",3,4,0,11,10,53.1,8.943750533089073,3.2062501911074035,1.687500100582844,0.2727272727272727,0.63793103,0.350993377,0.14084507,94.04972243223567,5.400000321865101,4.843535191060759,4.8788864221423935,4.493826862011287,0.33042268455028534,"David Festa",30056,701581
"Taylor Clarke","KCR",1,1,1,51,0,55.1,7.1566271638642425,1.4638555562449587,1.3012049388844078,0.20833333333333334,0.76086957,0.440789473,0.140350877,94.98382280759162,3.2530123472110195,3.6572901319204014,3.9664616958273813,3.675120842721103,0.32931625843048096,"Taylor Clarke",17611,664199
"Yerry De los Santos","NYY",0,1,0,25,0,35.2,7.065421820207725,4.289720390840404,0.2523364935788473,0.3185840707964602,0.74626866,0.553571428,0.047619047,95.02802104334677,3.2803744165250146,4.403871151854439,3.4435475881364894,3.9868147581743867,0.3233656883239746,"Yerry De los Santos",21420,660787
"A.J. Minter","NYM",0,0,0,13,0,11,11.45454744071049,4.090909800253747,0,0.24,0.81818182,0.48,0,94.79664370888158,1.6363639201014988,3.191046791696484,1.953317931466816,3.214741225932712,0.32283085584640503,"A.J. Minter",18655,621345
"Erik Sabrowski","CLE",0,1,0,33,0,29.1,12.886369222454254,6.443184611227127,0.6136366296406788,0.22641509433962265,0.85227273,0.283018867,0.08,93.8917329130117,1.8409098889220363,3.343330234104699,3.6124092523717595,4.040028171939461,0.3204088807106018,"Erik Sabrowski",24978,681870
"Angel Zerpa","KCR",5,2,0,69,2,64.2,8.072167170619776,3.061856512993708,0.9742270723161798,0.3225806451612903,0.75123153,0.624338624,0.159090909,96.42503967285157,4.175258881355056,4.007500498955138,3.861940641998223,3.503742551395323,0.3191561624407768,"Angel Zerpa",22717,672582
"Tyler Wells","BAL",2,1,0,4,4,21.2,7.476923296324607,0.8307692551471785,1.661538510294357,0.22413793103448276,0.89552239,0.338709677,0.117647058,92.5215625,2.907692393015125,3.610339939778548,4.150520963386672,4.169865734862677,0.31655049324035645,"Tyler Wells",20000,669330
"Charlie Morton","- - -",9,11,0,33,27,142,9.443662162102353,4.563380373633352,1.4577465082439873,0.32575757575757575,0.69970845,0.443099273,0.16197183,94.24530046636409,5.830986032975949,4.652442524879454,4.959080016927525,4.395185517543791,0.31624504178762436,"Charlie Morton",4676,450203
"Dylan Lee","ATL",2,4,2,74,0,68.1,10.009757960204698,1.8439027821429708,1.71219544056133,0.24539877300613497,0.81967213,0.370588235,0.173333333,94.04249750181685,3.292683539541019,2.9348936529893326,3.9985511130197655,3.2175331424602556,0.31619635224342346,"Dylan Lee",19996,669276
"Cade Gibson","MIA",4,5,0,44,1,54.2,7.079269610013191,3.4573177165180704,0.4939025309311529,0.2611464968152866,0.79341317,0.518987341,0.071428571,91.91171968900241,2.6341468316328154,3.8194995957336597,3.757087653453424,4.228180141506558,0.3146917335689068,"Cade Gibson",31815,806188
"Riley O'Brien","STL",3,1,6,42,0,48,8.43750134110472,4.1250006556511964,0.37500005960465427,0.25203252032520324,0.8277027,0.540983606,0.08,,2.0625003278255982,3.591506671906395,3.6143030610349567,3.8756256623598886,0.3143768608570099,"Riley O'Brien",20348,676617
"John Schreiber","KCR",3,3,1,74,0,64,8.718752598390758,2.6718757962810384,1.4062504190952836,0.27167630057803466,0.76190476,0.39010989,0.129870129,93.97447241806402,3.796876131557265,4.016685936915289,4.166386625543328,3.9900416861006227,0.3140561282634735,"John Schreiber",20020,670167
"Cody Laweryson","MIN",0,1,0,5,0,7.2,8.217391985801363,0,0,0.21052631578947367,0.5,0.444444444,0,93.06349339978448,1.1739131408287662,1.9639311697203226,1.3090492102509286,2.5156279044973613,0.30913400650024414,"Cody Laweryson",26429,689520
"Ryan Brasier","CHC",0,1,0,28,1,26,6.923077938824865,1.7307694847062163,0.6923077938824864,0.32051282051282054,0.65068493,0.4125,0.08,93.9164584545379,4.500000660236162,4.8753005560373905,3.17359786231137,3.656039581935701,0.2986057326197624,"Ryan Brasier",5615,518489
"Germán Márquez","COL",3,16,0,26,26,126.1,5.912928997952866,3.4195252036353927,1.6385224934086255,0.33642691415313225,0.61116965,0.370535714,0.125,94.87457857883817,6.696570190452643,5.7669902895302085,5.470228760504104,5.348962533370095,0.2983991801738739,"German Marquez",15038,608566
"Shane Bieber","TOR",4,2,0,7,7,40.1,8.256198607395854,1.5619835203181345,1.785124023220725,0.24528301886792453,0.84415584,0.48245614,0.210526315,92.65788043478261,3.57024804644145,4.492425587729941,4.473979335622331,3.3480146876170696,0.29509806632995605,"Shane Bieber",19427,669456
"Jaden Hill","COL",1,1,0,28,0,29.1,9.511365285589962,3.681818820228372,0.613636470038062,0.30864197530864196,0.71428571,0.43902439,0.068965517,96.64799592391304,3.375000585209341,3.322529720429871,3.4419545532258184,4.079810577317131,0.2943955063819885,"Jaden Hill",30250,677955
"Miles Mikolas","STL",8,11,0,31,31,156.1,5.756929824826819,2.130064035185923,1.6695096491997774,0.28,0.72446556,0.401904761,0.129464285,92.92760263929618,4.835821052854527,5.26684197638802,5.034923160399638,4.8324686112583155,0.2942189872264862,"Miles Mikolas",9803,571945
"Tyler Ferguson","ATH",4,2,2,56,0,58,8.379311998165788,5.275863109956237,0.6206897776419102,0.26,0.64986737,0.373333333,0.057971014,94.88789780183727,4.655173332314327,3.7318593882410718,4.135136515518754,5.072723126736866,0.2941199243068695,"Tyler Ferguson",19481,621053
"Max Kranick","NYM",3,2,0,24,0,37,6.08108233499936,1.2162164669998718,1.2162164669998718,0.25663716814159293,0.75,0.367521367,0.096153846,95.8213523582176,3.648649400999616,4.534288001007942,3.945947296206702,4.355959390732652,0.2936196029186249,"Max Kranick",22175,668820
"David Morgan","SDP",1,2,0,41,2,47.1,9.507043849757666,4.3732401708885265,0.7605635079806133,0.2719298245614035,0.84558824,0.449152542,0.097560975,97.82127075195312,2.6619722779321466,3.7354085926877567,3.7055589491922474,3.9424176912125355,0.2919011116027832,"David Morgan",31616,688158
"Jorge López","WSN",6,0,1,26,0,24.2,6.20270430144859,2.554054712361184,0.3648649589087406,0.3076923076923077,0.50595238,0.46835443,0.041666666,94.81395487882654,6.567569260357331,5.352074310411875,3.500001277115528,4.473045185555347,0.29164937138557434,"Jorge Lopez",14527,605347
"Pierce Johnson","ATL",3,3,1,65,0,59,9.000002327612492,2.8983058343158876,1.2203392986593211,0.2913907284768212,0.83881579,0.331210191,0.111111111,95.23425071022727,3.0508482466483025,3.6349588177461203,3.914797536794687,4.033530290640872,0.2887769937515259,"Pierce Johnson",13435,572955
"Edgardo Henriquez","LAD",2,1,1,22,0,19,8.526318357262367,2.3684217659062132,0.9473687063624853,0.2830188679245283,0.88541667,0.490566037,0.1,100.77674278846153,2.3684217659062132,3.341522531553908,3.3982942921963666,3.652756805456208,0.28731846809387207,"Edgardo Henriquez",26944,683618
"Wikelman González","CHW",1,0,0,16,0,20.1,11.065575500484451,5.311476240232537,0.44262302001937803,0.24489795918367346,0.6779661,0.306122448,0.045454545,95.05832955917874,2.6557381201162684,4.342860505096212,3.0859559826490788,4.114723270969227,0.2826746106147766,"Wikelman Gonzalez",26641,682790
"Kumar Rocker","TEX",4,5,0,14,14,64.1,7.834197510571851,3.2176168346991534,1.5388602252908994,0.31088082901554404,0.6779661,0.48275862,0.177419354,95.89677435862446,5.735751748811534,5.7365986239702424,4.876069098333865,4.13909242116502,0.27726396918296814,"Kumar Rocker",31843,677958
"Mason Montgomery","TBR",1,3,1,57,0,46,12.326090023063168,5.282610009884214,1.1739133355298255,0.38392857142857145,0.65597668,0.429824561,0.15,98.63621759666081,5.673914455060824,4.566015311151596,3.9177452085600044,3.5627358287561277,0.27401211857795715,"Mason Montgomery",29770,682254
"Brock Burke","LAA",7,1,0,69,1,61.2,7.589190910568238,2.6270276228890053,1.1675678323951135,0.2840909090909091,0.81120944,0.505681818,0.142857142,96.2512647052144,3.3567575181359515,3.8003803171261463,4.156758171552512,3.870337592454117,0.27380281686782837,"Brock Burke",17968,656271
"Juan Morillo","ARI",0,3,1,42,0,34.1,9.436895650410682,5.242719805783712,0.5242719805783712,0.3870967741935484,0.71174377,0.494623655,0.071428571,99.03354339067944,4.19417584462697,3.7304632213823865,3.630282077641916,4.130341454299851,0.2677901089191437,"Juan Morillo",21924,666661
"Jayden Murray","HOU",0,0,0,9,1,11.2,6.171429412219104,2.314286029582164,0,0.2777777777777778,0.84615385,0.361111111,0,96.11813906014683,1.542857353054776,3.755079445028003,2.5351362364632632,4.517372768400254,0.26258230954408646,"Jayden Murray",26482,681151
"Will Klein","LAD",1,1,0,14,0,15.1,12.326089511972823,5.869566434272773,0,0.3783783783783784,0.76923077,0.486486486,0,97.77940848214286,2.347826573709109,4.378334700176144,2.743831889255269,3.5482177854789794,0.2596542537212372,"Will Klein",27787,694361
"Rico Garcia","- - -",0,2,0,29,1,34.1,9.96116652422659,2.6213596116385762,1.3106798058192881,0.29213483146067415,0.85294118,0.483870967,0.151515151,95.38507397143871,3.145631533966292,3.2011257426718545,3.6885344584415978,3.2771964573555756,0.2595395090756938,"Rico Garcia",20023,670329
"Jordan Hicks","- - -",2,7,2,34,9,67.1,7.752475942937657,4.277228106448362,0.801980269959068,0.3523809523809524,0.5734767,0.547169811,0.115384615,97.43687686011904,6.950495672978589,4.592457462677442,4.352958209626113,4.385192534834173,0.2584153190255165,"Jordan Hicks",19618,663855
"Ryan Helsley","- - -",3,4,21,58,0,56,10.125000689710937,4.017857416551959,1.285714373296627,0.3419354838709677,0.72559367,0.440993788,0.145454545,99.33793890449438,4.500000306538194,3.9780556756111203,4.135136386326386,3.7922017614247423,0.24907279014587402,"Ryan Helsley",18138,664854
"Jason Alexander","- - -",4,2,1,18,13,77.1,7.564655763233364,3.0258623052933453,1.7456897915153915,0.28634361233480177,0.72727273,0.44813278,0.185185185,91.83988444010417,4.771552096808737,4.851113890143888,5.1006537130981915,4.193940941829261,0.2435396770015359,"Jason Alexander",19666,669920
"Danny Young","NYM",0,0,0,10,0,8.1,14.040003749085473,3.2400008651735708,0,0.45,0.61538462,0.631578947,0,,4.320001153564761,2.9386407951551616,1.455135869598269,1.6401446367762846,0.24197372794151306,"Danny Young",18439,664849
"Nic Enright","CLE",2,1,1,27,0,31,8.709679027005908,3.483871610802363,0.8709679027005908,0.2625,0.88757396,0.341463414,0.081081081,93.15076133144476,2.032258439634712,3.790494090098021,3.8125557980850244,4.394631861893539,0.22990557551383972,"Nic Enright",25553,663671
"Evan Sisk","- - -",1,1,0,19,0,17.2,12.735852264942883,5.094340905977154,0.5094340905977154,0.35714285714285715,0.78947368,0.5,0.066666666,90.65439890391791,3.5660386341840073,2.840875585478689,3.078532530362597,3.6517075646732886,0.2290683463215828,"Evan Sisk",24995,681895
"Kade Strowd","BAL",0,1,0,25,0,26.1,8.202533229882587,4.443038832853068,0.3417722179117744,0.22727272727272727,0.83916084,0.567164179,0.055555555,95.60286898226352,1.7088610895588723,2.8033450599198724,3.4009591543603896,3.96113550305049,0.22858493030071259,"Kade Strowd",26191,669704
"Collin Snider","SEA",2,1,0,24,0,26.1,8.202532635765152,2.050633158941288,1.025316579470644,0.34523809523809523,0.55865922,0.4,0.09375,92.63089939805327,5.4683550905101015,5.606081350183815,3.704756640134923,4.0972500320764995,0.2270427793264389,"Collin Snider",23307,676092
"Johan Oviedo","PIT",2,1,0,9,9,40.1,9.371901121908806,5.132231566759584,1.3388430174155437,0.20833333333333334,0.80275229,0.303921568,0.12,95.27612106199187,3.57024804644145,4.162816984340966,4.920260341427513,4.897623127649222,0.22703209519386292,"Johan Oviedo",22487,670912
"Evan Phillips","LAD",0,0,1,7,0,5.2,9.529414437634648,3.176471479211549,0,0.2857142857142857,1,0.642857142,0,95.7119561557112,0,2.218088261439574,2.0763124918029376,2.620455932005606,0.22369952499866486,"Evan Phillips",17734,623465
"Ryan Thompson","ARI",3,2,1,48,0,41.1,7.838712088896256,2.8306460321014257,0.8709680098773618,0.31666666666666665,0.70038911,0.491935483,0.102564102,91.13293696384804,3.919356044448128,3.5901501991144045,3.7399752139549545,3.936616402118078,0.2229783535003662,"Ryan Thompson",16647,657044
"Luinder Avila","KCR",1,1,0,13,0,14,10.285714986373016,3.8571431198898805,0,0.20588235294117646,0.84615385,0.5,0,95.96288287450396,1.285714373296627,2.078501208611638,2.1351362500871884,3.34650293708642,0.22240565717220306,"Luinder Avila",24452,679883
"Grant Wolfram","BAL",3,1,0,21,0,26.2,10.46250174611836,5.062500844895981,0.6750001126527975,0.39285714285714285,0.64315353,0.5,0.068965517,95.28595525568181,5.40000090122238,3.5760794487624805,3.585136393308652,4.286778015246794,0.22158485651016235,"Grant Wolfram",21623,664991
"Jacob Webb","TEX",5,4,1,55,0,66,7.9090918233573015,2.5909093904101503,1.3636365212685002,0.21910112359550563,0.82142857,0.318918918,0.105263157,93.50731860632185,3.0000003467907006,3.229065462643103,4.301803119736504,4.551276404718496,0.22132225334644318,"Jacob Webb",19274,657097
"Ron Marinaccio","SDP",0,0,0,7,0,10.2,10.125000603497064,3.375000201165688,0,0.23076923076923078,0.9,0.44,0,94.10107421875,0.843750050291422,1.823119955584253,2.010136251151558,3.6000550142999708,0.21433381736278534,"Ron Marinaccio",23488,676760
"Caleb Boushley","TEX",0,0,1,25,1,43.1,8.515385614880561,2.907692648983606,1.038461660351288,0.37404580152671757,0.58730159,0.407407407,0.111111111,92.2828379573985,6.02307763003747,5.943522553106484,3.850521017559897,3.951558010167321,0.21433069556951523,"Caleb Boushley",19736,676961
"Jared Shuster","CHW",0,0,0,12,2,15.2,6.893618140300692,2.8723408917919553,0,0.42857142857142855,0.55882353,0.43548387,0,92.97606879340277,8.042554497017475,4.260546448171628,2.9436469254206568,4.813416185175894,0.21195534151047468,"Jared Shuster",27472,694363
"Cole Winn","TEX",0,1,0,33,0,41.2,7.560001153564629,3.67200056030282,0.6480000988769682,0.1941747572815534,0.90452261,0.471153846,0.078947368,96.29862490968208,1.5120002307129259,4.193895339217435,3.9031364353943054,4.373202762213356,0.210333451628685,"Cole Winn",22113,668390
"Jonathan Bowlan","KCR",1,2,0,34,1,44.1,9.338346936029069,3.4511282154890037,1.2180452525255308,0.27927927927927926,0.72368421,0.486956521,0.153846153,95.72687017722208,3.8571432996641803,3.7879269374666538,3.9697228801224287,3.5665912536537125,0.20982369780540466,"Jonathan Bowlan",24607,680742
"José Suarez","ATL",2,0,1,7,1,19.1,7.44827598453844,4.655172490336525,0.4655172490336525,0.25925925925925924,0.84745763,0.518518518,0.058823529,93.44298423208842,1.86206899613461,4.201231848519711,3.704101844803474,4.3873553914607655,0.20102674514055252,"Jose Suarez",19911,660761
"Brandyn Garcia","- - -",0,2,0,14,0,14.1,8.790699624061501,5.023256928035144,0,0.4186046511627907,0.55555556,0.5,0,,5.651164044039536,4.170507994746721,3.0653688608729657,4.033437947656195,0.19997365400195122,"Brandyn Garcia",33568,805299
"Jonah Tong","NYM",2,3,0,5,5,18.2,10.607143218420003,4.33928586208091,1.4464286206936365,0.39622641509433965,0.45138889,0.375,0.142857142,95.05465999119718,7.714285977032729,4.959553880204564,4.313707786920121,3.9588787896928608,0.19609200954437256,"Jonah Tong",32157,804636
