Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ADP,teamid,League,Name,MLBAMID,playerids,PlayerId
NYM,Mets,1,2,0,22,0,1,,22,93,19,11,10,3,22,10,,1,4.35362,1.34128,9.22927,4.20144,2.19669,1.33612,0.23747,0.108104,0.1293668895959854,,0.231066,0.278105,0.719476,4.61574,91.5,4.159090909090909,86,3.909090909090909,-0.0103067,-0.0112786,0,999.0,25,NL,Alex Carrillo,692024,26463,26463
DET,Tigers,1,2,0,24,0,1,,24,102,22,13,12,3,20,10,,1,4.51496,1.38475,7.82107,3.97472,1.96771,1.2443,0.200605,0.101949,0.09865626692771912,,0.244767,0.282819,0.704727,4.63091,94.50000000000001,3.9375000000000004,92,3.8333333333333335,-0.0103749,-0.0388762,0,999.0,6,AL,Beau Brieske,689225,26079,26079
DET,Tigers,1,1,0,10,0,1,,10,43,9,5,5,1,9,5,,0,4.62964,1.45501,8.34935,4.55674,1.83231,1.24375,0.21169,0.115532,0.09615825116634369,,0.245862,0.290215,0.710145,4.64725,45.300000000000004,4.53,44,4.4,-0.0104013,-0.00336768,0,999.0,6,AL,Tyler Mattison,694331,sa3018117,sa3018117
NYY,Yankees,1,2,0,26,0,1,,26,110,25,14,13,4,22,9,,1,4.56116,1.35451,7.71008,3.25142,2.37129,1.28655,0.198476,0.0836994,0.11477643251419067,,0.254465,0.292838,0.69617,4.51925,96.19999999999999,3.6999999999999997,96,3.6923076923076925,-0.010721,-0.0455319,0,999.0,9,AL,Angel Chivilli,683409,26790,26790
SDP,Padres,2,2,0,29,0,1,,29,126,26,15,14,4,29,13,,1,4.24299,1.32285,8.94217,3.86461,2.31386,1.26704,0.232665,0.100553,0.13211239129304886,,0.234906,0.281995,0.719883,4.37903,117.80000000000004,4.062068965517243,113,3.896551724137931,-0.0111433,-0.0327479,0,999.0,29,NL,Garrett Hawkins,678184,sa3017383,sa3017383
CHW,White Sox,2,2,0,51,0,6,,51,218,52,27,25,8,41,15,,2,4.3525,1.31871,7.23752,2.68953,2.691,1.38401,0.188435,0.0700241,0.11841095238924026,,0.259518,0.291426,0.718716,4.53916,198.8,3.898039215686275,206,4.03921568627451,-0.0117852,-0.0633563,0,999.0,4,AL,Jedixson Paez,699151,29114,29114
ATL,Braves,1,2,0,29,0,1,,29,128,25,16,15,4,34,16,,1,4.45604,1.39833,10.3465,4.87031,2.1244,1.21421,0.264181,0.124355,0.13982535153627396,,0.22754,0.290927,0.711199,4.34303,121.40000000000003,4.186206896551726,114,3.9310344827586206,-0.0127159,-0.0429971,0,999.0,16,NL,James Karinchak,675916,20151,20151
LAA,Angels,1,1,0,13,0,1,,13,56,13,7,7,2,10,5,,1,4.86347,1.43126,7.17273,3.80837,1.88341,1.22321,0.179891,0.0955133,0.0843776986002922,,0.257294,0.29217,0.680012,4.84463,43.8,3.369230769230769,45,3.4615384615384617,-0.0127897,-0.0178135,0,999.0,1,AL,Victor Mederos,682989,31533,31533
BAL,Orioles,0,1,0,10,0,1,,10,43,9,6,5,1,9,5,,1,4.76118,1.43133,8.12671,4.22799,1.92212,1.32337,0.205037,0.106672,0.09836475551128387,,0.248364,0.288676,0.698757,4.83784,42.300000000000004,4.23,41,4.1,-0.0128808,-0.037151,0,999.0,2,AL,Jackson Kowar,663804,21549,21549
WSN,Nationals,2,2,0,41,0,1,,41,179,40,23,21,6,36,16,,3,4.61049,1.36424,7.82186,3.46942,2.25452,1.28578,0.200097,0.0887537,0.11134312301874161,,0.251687,0.290562,0.693521,4.61807,144.60000000000002,3.5268292682926834,146,3.5609756097560976,-0.0129779,-0.0756423,0,999.0,24,NL,Jackson Rutledge,671131,26215,26215
LAA,Angels,1,1,0,21,0,1,,21,96,22,12,11,2,17,11,,1,4.7959,1.53085,7.05479,4.53065,1.55713,0.94169,0.174585,0.11212,0.06246526539325714,,0.260943,0.302667,0.687417,4.58489,75.60000000000001,3.6000000000000005,81,3.857142857142857,-0.0131795,-0.0498053,0,999.0,1,AL,Walbert Urena,700712,29357,29357
CIN,Reds,1,1,0,22,0,1,,22,95,22,13,12,3,19,9,,1,5.00842,1.44563,7.85435,3.87037,2.02935,1.29082,0.197592,0.0973671,0.10022488236427307,,0.258711,0.29977,0.67539,4.72757,80.7,3.6681818181818184,83,3.772727272727273,-0.0131797,-0.042021,0,999.0,18,NL,Tejay Antone,622088,16233,16233
WSN,Nationals,0,1,0,11,0,1,,11,48,10,6,5,1,10,6,,1,4.4152,1.47475,8.09803,4.70946,1.71952,1.04888,0.20117,0.116992,0.08417829871177673,,0.246403,0.293459,0.71784,4.68439,46.10000000000001,4.190909090909091,45,4.090909090909091,-0.013388,-0.0151236,0,999.0,24,NL,Zach Penrod,683068,25368,25368
TBR,Rays,1,2,0,29,0,1,,29,126,26,16,15,5,28,13,,2,4.63268,1.32634,8.64324,3.90977,2.21068,1.44148,0.223968,0.101312,0.12265602499246597,,0.234598,0.272902,0.695791,4.75458,100.50000000000003,3.4655172413793114,95,3.2758620689655173,-0.0133889,-0.0528603,0,999.0,12,AL,Steven Wilson,621051,20353,20353
CLE,Guardians,1,1,0,10,0,1,,10,42,10,5,5,1,7,4,,0,4.65889,1.42371,6.69496,3.4474,1.94203,1.25684,0.17071,0.0879026,0.08280717581510544,,0.263415,0.293764,0.701058,4.6836,41.7,4.17,43,4.3,-0.0139079,-0.00560313,0,999.0,5,AL,Jake Miller,681313,sa3018171,sa3018171
BOS,Red Sox,1,3,0,41,0,1,,41,179,39,22,20,5,36,19,,2,4.39447,1.40032,7.88157,4.19651,1.87813,1.10298,0.201112,0.107081,0.09403104335069656,,0.242983,0.285156,0.707702,4.50806,153.50000000000003,3.743902439024391,153,3.731707317073171,-0.0141421,-0.034462,0,748.510009765625,3,AL,Tommy Kahnle,592454,11384,11384
PHI,Phillies,2,2,0,47,0,4,,47,203,48,24,22,6,38,16,,2,4.143,1.34845,7.34038,3.02615,2.42565,1.21737,0.189574,0.0781538,0.11142034828662872,,0.258071,0.295134,0.731689,4.40253,187.2,3.9829787234042553,195,4.148936170212766,-0.0141452,0.0329164,0,999.0,26,NL,Tim Mayza,641835,15042,15042
ARI,Diamondbacks,1,1,0,23,0,1,,23,99,22,12,11,3,19,9,,1,4.50729,1.39957,7.5463,3.69353,2.04311,1.07792,0.191758,0.0938556,0.09790189564228058,,0.253688,0.295623,0.694224,4.43544,88.10000000000001,3.830434782608696,88,3.8260869565217392,-0.0147274,-0.0113968,0,999.0,15,NL,Juan Burgos,686228,27271,27271
ARI,Diamondbacks,2,2,0,53,1,7,,53,235,51,27,25,5,48,27,,2,4.287,1.47048,8.19265,4.55038,1.80043,0.893253,0.205724,0.114263,0.09146016836166382,,0.24901,0.302106,0.715514,4.25468,240.10000000000005,4.530188679245284,242,4.566037735849057,-0.0149054,-0.00658089,0,999.0,15,NL,Juan Morillo,666661,21924,21924
BAL,Orioles,2,1,0,31,0,1,,31,135,32,17,15,4,27,10,,1,4.36427,1.33329,7.63188,2.94272,2.59348,1.23768,0.197667,0.0762168,0.121450275182724,,0.256956,0.296437,0.706725,4.34789,121.99999999999999,3.9354838709677415,128,4.129032258064516,-0.0149578,-0.0655381,0,999.0,2,AL,Albert Suárez,544150,6175,6175
SEA,Mariners,1,1,0,16,0,1,,16,68,14,8,7,2,15,8,,1,4.24959,1.40045,8.85041,4.6241,1.91397,0.988674,0.225132,0.117626,0.10750672966241837,,0.233537,0.287342,0.711675,4.31049,64.4,4.025,61,3.8125,-0.0155014,-0.0232129,0,999.0,11,AL,Josh Simpson,681006,25957,25957
ATL,Braves,1,1,0,22,0,1,,22,95,19,11,10,3,22,12,,1,4.23719,1.45419,9.3645,5.13588,1.82335,1.05088,0.235677,0.129255,0.10642209649085999,,0.232906,0.290855,0.730176,4.43627,85.5,3.8863636363636362,80,3.6363636363636362,-0.0155172,0.00183122,0,999.0,16,NL,Daysbel Hernández,678226,20271,20271
SEA,Mariners,1,1,0,18,0,1,,18,76,16,9,8,2,17,8,,1,4.30354,1.35336,8.48306,4.00261,2.11938,1.12412,0.218125,0.102919,0.11520548164844513,,0.237945,0.284869,0.707348,4.38149,78.00000000000003,4.333333333333335,75,4.166666666666667,-0.0155985,-0.0261146,0,999.0,11,AL,Domingo Gonzalez,682445,sa3007495,sa3007495
SEA,Mariners,0,0,0,8,0,1,,8,34,7,4,4,1,7,3,,1,4.50059,1.36824,7.97437,3.84125,2.07598,1.27634,0.203683,0.0981139,0.10556866973638535,,0.244438,0.283194,0.705046,4.70266,34.7,4.3375,33,4.125,-0.0159697,-0.0116065,0,999.0,11,AL,Guillo Zuñiga,670871,19588,19588
PHI,Phillies,1,1,0,18,0,1,,18,77,17,10,9,3,16,8,,1,4.61013,1.37574,8.06426,3.83802,2.10115,1.33638,0.206739,0.0983934,0.10834580659866333,,0.245975,0.284499,0.701249,4.69786,61.10000000000001,3.394444444444445,60,3.3333333333333335,-0.0161023,-0.0253635,0,999.0,26,NL,Génesis Cabrera,650893,17490,17490
MIA,Marlins,0,0,0,12,0,1,,12,51,11,6,6,2,11,5,,0,4.53741,1.3578,8.59427,3.98375,2.15733,1.34028,0.221658,0.102746,0.11891139298677444,,0.239248,0.281569,0.704599,4.61001,46.600000000000016,3.8833333333333346,45,3.75,-0.016308,0.00257519,0,999.0,20,NL,Garrett Acton,670183,27583,27583
TOR,Blue Jays,1,2,0,27,0,1,,27,117,27,15,14,4,25,9,,2,4.44592,1.28483,8.26196,2.82371,2.92592,1.41844,0.215456,0.0736372,0.1418192759156227,,0.25021,0.289961,0.702777,4.48685,101.40000000000002,3.7555555555555564,104,3.8518518518518516,-0.0165432,-0.0591699,0,999.0,14,AL,Lazaro Estrada,681751,24914,24914
TEX,Rangers,1,1,0,18,0,1,,18,78,15,10,9,2,17,9,,2,4.77944,1.3865,8.89956,4.68512,1.89954,1.26627,0.225001,0.11845,0.10655041038990021,,0.22933,0.274047,0.680334,4.84321,74.60000000000002,4.144444444444446,69,3.8333333333333335,-0.0165581,-0.0419481,0,999.0,13,AL,Alexis Díaz,664747,21132,21132
SEA,Mariners,0,1,0,10,0,1,,10,43,10,5,5,1,7,4,,1,4.23014,1.38851,6.89526,3.68529,1.87102,1.04136,0.175813,0.0939663,0.08184689283370972,,0.251743,0.287089,0.71554,4.51301,38.7,3.87,40,4.0,-0.0168155,-0.0145081,0,999.0,11,AL,Randy Dobnak,677976,23798,23798
ATH,Athletics,3,3,0,51,0,7,,51,222,45,27,24,6,50,25,,3,4.31823,1.3783,8.86916,4.48997,1.97533,1.1257,0.226292,0.11456,0.11173292249441147,,0.232071,0.281587,0.712085,4.48642,230.60000000000002,4.521568627450981,221,4.333333333333333,-0.0172032,-0.0427065,0,999.0,10,AL,Tyler Ferguson,621053,19481,19481
DET,Tigers,0,0,0,13,0,1,,13,57,11,7,7,2,12,7,,1,4.59416,1.45739,8.77385,5.02084,1.74749,1.18022,0.220029,0.125911,0.09411709010601044,,0.236124,0.284217,0.708541,4.75359,46.99999999999999,3.615384615384615,43,3.3076923076923075,-0.0174181,-0.0197787,0,999.0,6,AL,Tanner Rainey,663432,17610,17610
LAA,Angels,0,1,0,10,0,1,,10,44,11,6,5,1,7,4,,1,4.98283,1.4872,6.14179,3.68085,1.66858,1.19603,0.152715,0.091524,0.06119100749492645,,0.270351,0.297937,0.680481,4.939,36.1,3.6100000000000003,40,4.0,-0.0180633,-0.0323551,0,999.0,1,AL,Joel Hurtado,805871,sa3019774,sa3019774
ATH,Athletics,3,3,0,49,0,4,,49,219,44,27,24,6,48,28,,4,4.48716,1.46163,8.82069,5.06748,1.74065,1.07014,0.220112,0.126454,0.09365783631801605,,0.235935,0.287744,0.710104,4.65292,190.4,3.8857142857142857,183,3.7346938775510203,-0.0180758,-0.0817123,0,999.0,10,AL,Eduarniel Núñez,674384,23162,23162
PIT,Pirates,1,1,0,18,0,1,,18,76,18,10,9,3,15,6,,1,4.59938,1.3341,7.48758,2.95371,2.53498,1.31465,0.193712,0.0764159,0.11729645729064941,,0.256878,0.292672,0.689289,4.5068,62.500000000000014,3.472222222222223,64,3.5555555555555554,-0.0181188,-0.024559,0,999.0,27,NL,Chris Devenski,606965,12763,12763
CIN,Reds,2,2,0,29,0,1,,29,128,28,17,16,5,28,13,,2,4.74809,1.3863,8.6376,3.86934,2.23232,1.43427,0.220658,0.0988468,0.12181102484464645,,0.247357,0.29011,0.698819,4.73651,95.30000000000003,3.286206896551725,95,3.2758620689655173,-0.0182119,-0.0514603,0,999.0,18,NL,Jose Franco,683742,sa3008714,sa3008714
SEA,Mariners,1,1,0,21,0,1,,21,94,21,11,10,2,19,10,,1,4.28825,1.43746,7.82333,4.26045,1.83627,1.00552,0.198057,0.107858,0.09019843488931656,,0.248854,0.294617,0.717817,4.39361,85.20000000000002,4.057142857142858,88,4.190476190476191,-0.0190959,-0.0469061,0,999.0,11,AL,Alex Hoppe,695380,sa3020836,sa3020836
CHC,Cubs,1,1,0,10,0,1,,10,43,9,6,5,1,9,5,,0,4.68596,1.46625,8.08127,4.50928,1.79214,1.19977,0.203287,0.113432,0.08985456079244614,,0.249075,0.292515,0.703579,4.69766,45.300000000000004,4.53,44,4.4,-0.0191819,-0.033494,0,999.0,17,NL,Corbin Martin,656686,19884,19884
LAD,Dodgers,1,1,0,18,0,1,,18,78,17,10,9,3,17,8,,1,4.82432,1.42927,8.47256,4.19052,2.02184,1.27776,0.213987,0.105838,0.10814940184354782,,0.248772,0.294479,0.688027,4.67494,63.10000000000001,3.505555555555556,62,3.4444444444444446,-0.0196078,-0.0317541,0,999.0,22,NL,Bobby Miller,676272,27483,27483
SEA,Mariners,0,0,0,9,0,1,,9,39,9,5,4,1,7,3,,1,4.45606,1.38584,6.74366,3.358,2.00824,1.15092,0.170572,0.0849363,0.08563593029975891,,0.258169,0.290537,0.702405,4.70931,36.90000000000001,4.100000000000001,38,4.222222222222222,-0.0213294,-0.0294535,0,999.0,11,AL,Blas Castaño,680604,26117,26117
MIA,Marlins,0,1,0,14,0,1,,14,61,13,8,7,2,12,7,,1,4.65753,1.46951,7.75649,4.49233,1.72661,1.14329,0.193853,0.112274,0.08157894015312195,,0.25007,0.291659,0.7022,4.75923,49.2,3.5142857142857147,48,3.4285714285714284,-0.0213558,-0.0269843,0,999.0,20,NL,Karson Milbrandt,703596,sa3020659,sa3020659
ATL,Braves,2,2,0,33,0,1,,33,145,32,18,17,5,31,14,,2,4.57375,1.3624,8.45785,3.68459,2.29547,1.3156,0.216232,0.0941995,0.12203240394592285,,0.2467,0.290531,0.699644,4.60516,117.50000000000004,3.560606060606062,118,3.5757575757575757,-0.0216882,-0.0426857,0,999.0,16,NL,Osvaldo Bido,674370,23150,23150
,,1,1,0,29,0,0,,29,125,29,16,15,5,26,10,,1,4.57558,1.30612,7.86201,2.94505,2.66957,1.50824,0.20532,0.0769112,0.12840833514928818,,0.251715,0.284894,0.703228,4.66377,96.70000000000002,3.33448275862069,99,3.413793103448276,-0.0217927,-0.0911994,0,999.0,-1,,Chad Green,643338,15552,15552
CIN,Reds,2,2,0,35,0,1,,35,158,33,20,18,4,33,21,,2,4.64896,1.51124,8.30916,5.31698,1.56276,1.08826,0.20582,0.131703,0.0741170346736908,,0.240301,0.286955,0.707752,4.8262,125.00000000000001,3.5714285714285716,124,3.5428571428571427,-0.0224306,-0.0471752,0,999.0,18,NL,Luis Mey,682825,25620,25620
DET,Tigers,2,2,0,31,0,1,,31,137,30,16,15,4,28,15,,1,4.3332,1.43147,8.09574,4.3506,1.86083,1.08308,0.20557,0.110472,0.09509814530611038,,0.245737,0.291639,0.719037,4.45361,114.19999999999999,3.6838709677419352,115,3.7096774193548385,-0.0224475,-0.025867,0,999.0,6,AL,Bailey Horn,690544,27753,27753
WSN,Nationals,2,2,0,45,0,1,,45,197,44,24,22,6,42,19,,2,4.34756,1.39248,8.34129,3.8093,2.18971,1.14926,0.212741,0.0971546,0.11558622121810913,,0.24985,0.297916,0.714681,4.37345,169.79999999999998,3.773333333333333,172,3.8222222222222224,-0.0226857,-0.0453154,0,999.0,24,NL,Gus Varland,681402,24737,24737
HOU,Astros,1,1,0,25,0,1,,25,110,24,14,13,3,21,11,,1,4.44179,1.37711,7.61315,3.81817,1.99393,1.15487,0.194642,0.0976172,0.09702436625957489,,0.246675,0.285446,0.702037,4.56075,95.69999999999999,3.8279999999999994,96,3.84,-0.0228329,-0.058093,0,999.0,21,AL,Jayden Murray,681151,26482,26482
SEA,Mariners,3,4,0,55,0,10,,55,234,50,28,26,7,52,22,,3,4.27145,1.32105,8.54432,3.60165,2.37234,1.18297,0.221969,0.0935654,0.12840314954519272,,0.24038,0.287057,0.708136,4.28368,259.9,4.725454545454545,253,4.6,-0.0232963,-0.135663,0,999.0,11,AL,Casey Legumina,668984,25921,25921
ATH,Athletics,2,2,0,39,0,1,,39,170,39,22,20,6,35,15,,1,4.62711,1.38477,7.97607,3.5475,2.24837,1.41025,0.204752,0.0910668,0.11368470638990402,,0.253962,0.291813,0.70872,4.68285,139.4,3.5743589743589745,143,3.6666666666666665,-0.024474,-0.0732053,0,999.0,10,AL,Nick Anderson,623433,18337,18337
CLE,Guardians,2,2,0,47,0,4,,47,203,43,25,23,6,46,20,,3,4.42572,1.36159,8.78028,3.89432,2.25464,1.21799,0.225369,0.0999579,0.1254110261797905,,0.241967,0.290896,0.705626,4.41315,201.2,4.280851063829787,196,4.170212765957447,-0.0245409,-0.083962,0,999.0,5,AL,Peyton Pallette,688883,31865,31865
BAL,Orioles,2,2,0,25,0,1,,25,106,24,13,12,4,22,10,,1,4.53112,1.3893,7.90358,3.5671,2.21569,1.33803,0.202678,0.0914742,0.11120420694351196,,0.254411,0.293551,0.71291,4.60118,88.4,3.536,88,3.52,-0.0250979,-0.030702,0,999.0,2,AL,Cameron Foster,671382,sa3020735,sa3020735
ARI,Diamondbacks,3,4,0,57,2,9,,57,246,55,29,27,7,52,22,,2,4.28145,1.36505,8.21296,3.54238,2.31848,1.11259,0.211522,0.0912327,0.12028887867927551,,0.25028,0.297978,0.711393,4.21542,270.69999999999993,4.749122807017542,272,4.771929824561403,-0.025169,0.0783083,0,999.0,15,NL,Andrew Hoffmann,694851,29633,29633
STL,Cardinals,3,2,0,57,0,12,,57,246,54,31,29,7,52,23,,4,4.53101,1.35499,8.22968,3.69015,2.23018,1.11923,0.211269,0.0947319,0.11653678864240646,,0.245131,0.29139,0.684034,4.3426,266.29999999999995,4.671929824561403,265,4.649122807017544,-0.0252944,-0.141262,0,999.0,28,NL,George Soriano,666277,21863,21863
NYY,Yankees,1,1,0,16,0,1,,16,70,15,9,9,2,15,8,,1,4.87382,1.45407,8.32663,4.60969,1.80633,1.27772,0.208179,0.115249,0.09292922914028168,,0.244525,0.28725,0.689425,4.90722,61.80000000000001,3.8625000000000007,61,3.8125,-0.0256743,-0.0399592,0,999.0,9,AL,Yovanny Cruz,672442,sa3002951,sa3002951
SDP,Padres,1,1,0,10,0,1,,10,43,9,6,5,2,9,5,,0,4.7934,1.40996,8.69744,4.40289,1.97539,1.50424,0.222377,0.112574,0.10980360209941864,,0.240358,0.279403,0.706694,4.91997,33.0,3.3,31,3.1,-0.0257073,-0.0372241,0,999.0,29,NL,Triston McKenzie,663474,18000,18000
MIA,Marlins,1,2,0,22,0,1,,22,95,21,12,11,3,19,10,,2,4.6208,1.4129,7.9836,4.16328,1.91762,1.11696,0.200684,0.104653,0.09603175520896912,,0.246175,0.289984,0.689853,4.65407,77.30000000000001,3.513636363636364,77,3.5,-0.0257334,-0.025326,0,999.0,20,NL,Josh Ekness,694795,sa3023204,sa3023204
SDP,Padres,1,1,0,34,0,1,,34,150,33,19,18,5,30,14,,3,4.62971,1.36795,7.82498,3.68673,2.12247,1.27241,0.199705,0.0940908,0.1056143268942833,,0.247735,0.285893,0.691277,4.69012,117.30000000000003,3.4500000000000006,118,3.4705882352941178,-0.0260087,-0.0828377,0,999.0,29,NL,Alek Jacob,689690,29628,29628
CHC,Cubs,1,1,0,16,0,1,,16,69,14,9,8,2,15,8,,1,4.55102,1.42781,8.87285,4.64638,1.90963,1.2726,0.224568,0.117598,0.10697019100189209,,0.238527,0.285844,0.714046,4.70721,64.4,4.025,61,3.8125,-0.0263323,-0.0351972,0,999.0,17,NL,Jack Neely,680891,30106,30106
TBR,Rays,1,1,0,14,0,1,,14,60,12,8,7,2,12,7,,1,4.70341,1.44062,7.95456,4.86958,1.63352,1.21766,0.200781,0.122913,0.07786783576011658,,0.236131,0.273887,0.697387,4.90367,51.8,3.6999999999999997,48,3.4285714285714284,-0.0264894,-0.0339123,0,999.0,12,AL,Luis Guerrero,692285,31184,31184
BOS,Red Sox,1,1,0,16,0,1,,16,70,16,10,9,2,15,8,,1,5.05624,1.47639,8.66118,4.32963,2.00045,1.41033,0.216758,0.108355,0.10840314626693726,,0.254863,0.300983,0.688727,4.85089,59.20000000000001,3.7000000000000006,61,3.8125,-0.0268757,-0.0551214,0,999.0,3,AL,Kyle Keller,664918,18890,18890
COL,Rockies,0,1,0,26,0,1,,26,111,28,16,15,5,18,8,,1,5.13232,1.40836,6.50653,2.71384,2.39754,1.65187,0.166188,0.0693161,0.0968717634677887,,0.275546,0.296843,0.684829,5.07536,71.10000000000001,2.734615384615385,78,3.0,-0.0271043,-0.0321744,0,999.0,19,NL,Valente Bellozo,678368,23899,23899
MIA,Marlins,1,2,0,24,0,1,,24,105,22,13,12,3,23,13,,2,4.70877,1.46654,8.65049,4.8147,1.79668,1.1243,0.216209,0.120338,0.09587088227272034,,0.242497,0.292742,0.695117,4.64873,88.50000000000001,3.6875000000000004,86,3.5833333333333335,-0.0276384,-0.0249053,0,999.0,20,NL,William Kempner,687531,sa3020527,sa3020527
PHI,Phillies,1,1,0,20,0,1,,20,87,19,12,11,3,17,9,,1,4.8598,1.4749,7.97671,4.33465,1.84022,1.23897,0.200355,0.108875,0.09147943556308746,,0.254472,0.297159,0.69255,4.7133,69.69999999999999,3.4849999999999994,69,3.45,-0.0280321,-0.054606,0,999.0,26,NL,Seth Johnson,686751,26020,26020
ATL,Braves,1,1,0,20,0,1,,20,87,19,11,10,2,18,10,,2,4.56421,1.44269,8.11482,4.35657,1.86266,1.01788,0.202873,0.108916,0.09395761787891388,,0.247795,0.296274,0.694091,4.52938,78.0,3.9,78,3.9,-0.028575,-0.0286132,0,999.0,16,NL,Rolddy Muñoz,691548,27407,27407
SEA,Mariners,1,2,0,27,0,1,,27,119,24,14,13,3,25,14,,1,4.16449,1.38263,8.26783,4.48296,1.84428,1.02957,0.21143,0.114641,0.09678903967142105,,0.233105,0.278881,0.719583,4.43621,109.5,4.055555555555555,105,3.888888888888889,-0.0286061,-0.0556181,0,999.0,11,AL,Robinson Ortiz,673662,sa3004006,sa3004006
PIT,Pirates,1,1,0,16,0,1,,16,69,17,9,8,2,11,5,,1,4.5955,1.41166,6.13463,3.13035,1.95973,1.21908,0.15604,0.0796234,0.07641656696796417,,0.267711,0.294095,0.701006,4.71607,57.60000000000001,3.6000000000000005,62,3.875,-0.0287551,-0.0251344,0,999.0,27,NL,Joe La Sorsa,686747,25481,25481
PIT,Pirates,1,1,0,24,0,1,,24,106,23,13,12,3,22,14,,1,4.57875,1.54127,8.35637,5.26647,1.58671,0.981238,0.205647,0.129606,0.0760413259267807,,0.247305,0.29947,0.711693,4.642,83.90000000000002,3.495833333333334,84,3.5,-0.0289482,-0.0228176,0,999.0,27,NL,Ryan Harbin,689877,sa3011733,sa3011733
LAA,Angels,1,1,0,20,0,1,,20,87,18,11,10,3,20,11,,1,4.76282,1.48233,9.16053,5.04642,1.81525,1.2812,0.228219,0.125723,0.10249598324298859,,0.240529,0.291702,0.707004,4.83501,72.3,3.6149999999999998,69,3.45,-0.0292176,-0.0344267,0,999.0,1,AL,Samy Natera Jr.,696519,sa3020862,sa3020862
NYY,Yankees,1,1,0,10,0,1,,10,45,9,6,5,1,10,7,,1,4.88343,1.61583,8.76385,6.61043,1.32576,1.16642,0.211422,0.159472,0.05194990336894989,,0.232461,0.279667,0.715319,5.31573,38.300000000000004,3.8300000000000005,37,3.7,-0.0294979,-0.03656,0,999.0,9,AL,Dylan Coleman,669395,22276,22276
COL,Rockies,1,1,0,18,0,1,,18,77,18,10,9,3,17,8,,1,4.68234,1.42425,8.78853,3.84481,2.28581,1.72169,0.222957,0.0975393,0.12541746348142624,,0.255192,0.29415,0.742586,5.08723,60.500000000000014,3.361111111111112,62,3.4444444444444446,-0.0310265,0.00656295,0,999.0,19,NL,Jeff Criswell,676105,27608,27608
MIL,Brewers,2,1,0,29,0,1,,29,125,28,15,14,4,25,10,,1,4.17275,1.28822,7.55297,3.0932,2.4418,1.32579,0.197846,0.0810245,0.11682134866714478,,0.245045,0.277972,0.724839,4.53348,113.60000000000004,3.917241379310346,114,3.9310344827586206,-0.0312531,-0.0184119,0,999.0,23,NL,Easton McGee,668834,22176,22176
ARI,Diamondbacks,1,1,0,33,0,1,,33,145,34,18,16,4,27,12,,2,4.44739,1.37905,7.30567,3.30349,2.2115,1.13524,0.186967,0.084543,0.10242419689893723,,0.25803,0.296857,0.70017,4.41034,122.60000000000005,3.7151515151515166,129,3.909090909090909,-0.0313244,-0.0399055,0,999.0,15,NL,Joe Ross,605452,12972,12972
CLE,Guardians,2,1,0,29,0,1,,29,125,25,15,14,4,32,14,,1,4.18051,1.33494,9.80124,4.34188,2.25738,1.37232,0.254271,0.11264,0.1416311338543892,,0.226581,0.27768,0.740144,4.50058,123.40000000000003,4.255172413793105,116,4.0,-0.0321136,-0.0318806,0,999.0,5,AL,Andrew Walters,689958,33834,33834
PIT,Pirates,1,2,0,33,0,1,,33,149,31,19,18,4,31,19,,2,4.72642,1.50161,8.45572,5.25741,1.60834,1.10493,0.210182,0.130682,0.07949957251548767,,0.239703,0.287391,0.69998,4.7799,117.40000000000006,3.5575757575757594,116,3.515151515151515,-0.0328315,-0.06483,0,999.0,27,NL,Cam Sanders,676742,23479,23479
SEA,Mariners,1,1,0,24,0,1,,24,107,23,13,12,3,22,12,,2,4.44297,1.40547,8.00838,4.28832,1.86749,1.15082,0.203052,0.10873,0.09432203322649002,,0.241988,0.283955,0.708449,4.64749,86.90000000000002,3.620833333333334,87,3.625,-0.0329232,-0.0676493,0,999.0,11,AL,Troy Taylor,700187,31883,31883
SDP,Padres,1,1,0,18,0,1,,18,77,18,10,9,3,14,6,,1,4.60707,1.39284,6.98206,3.28692,2.1242,1.29319,0.178012,0.0838022,0.09421014040708542,,0.260977,0.292875,0.701894,4.71272,60.500000000000014,3.361111111111112,62,3.4444444444444446,-0.0335945,-0.0420117,0,999.0,29,NL,Logan Gillaspie,670810,22461,22461
STL,Cardinals,1,1,0,24,0,1,,24,102,24,13,12,3,18,9,,1,4.51428,1.37028,6.91287,3.29079,2.10067,1.20078,0.177758,0.0846196,0.09313832223415375,,0.256636,0.289141,0.697155,4.55258,88.30000000000001,3.679166666666667,91,3.7916666666666665,-0.0337401,-0.038866,0,999.0,28,NL,Scott Blewett,656240,16427,16427
LAA,Angels,3,3,0,53,0,7,,53,230,45,28,26,7,58,28,,4,4.40951,1.38978,9.88443,4.79608,2.06094,1.23496,0.251356,0.121962,0.12939421087503433,,0.227478,0.284295,0.715746,4.52993,237.10000000000002,4.473584905660378,222,4.188679245283019,-0.034935,-0.056214,0,999.0,1,AL,Ryan Zeferjahn,666171,25420,25420
