Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ADP,teamid,League,Name,MLBAMID,playerids,PlayerId
MIL,Brewers,0.0401,0.0578,0.0,1.0,0.0,0.0,,1.0,4.824,1.0394,0.6887,0.64491,0.140333,0.708,0.8593,,0.0556,5.80419,1.8987,6.372,7.7337,0.823926,1.263,0.146766,0.17813,-0.03136402368545532,,0.265892,0.293739,0.710831,6.28817,3.8000000000000003,3.8000000000000003,4,4.0,-0.0210514,-0.0468159,0.0,999.0,23.0,NL,Anfernny Reyes,703102.0,sa3018807,sa3018807
,,0.0395,0.0585,0.0,1.0,0.0,0.0,,1.0,4.762,1.1223,0.7228,0.68032,0.160444,0.6046,0.7107,,0.0475,6.12288,1.833,5.4414,6.3963,0.850711,1.444,0.126963,0.149244,-0.02228054404258728,,0.280309,0.296983,0.690261,6.28631,3.8000000000000003,3.8000000000000003,4,4.0,-0.0210577,-0.0470228,0.0,999.0,-1.0,,Simon Leandro,814129.0,sa3022240,sa3022240
,,0.0396,0.0584,0.0,1.0,0.0,0.0,,1.0,4.785,1.1066,0.7207,0.67752,0.154222,0.6293,0.7556,,0.0464,6.09768,1.8622,5.6637,6.8004,0.832848,1.388,0.131515,0.15791,-0.026394978165626526,,0.277831,0.297667,0.693378,6.28743,3.8000000000000003,3.8000000000000003,4,4.0,-0.0210699,-0.0470228,0.0,999.0,-1.0,,Victor Villanueva,682743.0,sa3008137,sa3008137
,,0.0396,0.0584,0.0,1.0,0.0,0.0,,1.0,4.808,1.1004,0.7196,0.67537,0.146889,0.6362,0.7847,,0.0541,6.07833,1.8851,5.7258,7.0623,0.810756,1.322,0.132321,0.163207,-0.030886009335517883,,0.277235,0.299271,0.693975,6.28869,3.8000000000000003,3.8000000000000003,4,4.0,-0.0210838,-0.0470228,0.0,999.0,-1.0,,Rolando De La Cruz,809504.0,sa3067066,sa3067066
,,0.0409,0.0571,0.0,1.0,0.0,0.0,,1.0,4.751,1.0914,0.7078,0.66704,0.175667,0.6502,0.6948,,0.0523,6.00336,1.7862,5.8518,6.2532,0.935809,1.581,0.136855,0.146243,-0.009387493133544922,,0.272584,0.288145,0.700139,6.3597,3.8000000000000003,3.8000000000000003,4,4.0,-0.0210911,-0.0499943,0.0,999.0,-1.0,,Gus Hughes,694964.0,sa3034262,sa3034262
,,0.038,0.0715,0.0846,0.6026,0.0,0.0,,1.0,4.74,1.1409,0.7314,0.6892,0.169,0.5892,0.6662,,0.0466,6.2028,1.8071,5.3028,5.9958,0.884419,1.521,0.124304,0.140549,-0.016244716942310333,,0.283299,0.297308,0.684941,6.29214,3.8000000000000003,3.8000000000000003,4,4.0,-0.0211116,-0.0470134,0.02,999.0,-1.0,,Tomas Cleto,695995.0,sa3016009,sa3016009
,,0.0394,0.0585,0.0,1.0,0.0,0.0,,1.0,4.801,1.1016,0.7246,0.68157,0.153222,0.6522,0.7698,,0.0539,6.13413,1.8714,5.8698,6.9282,0.847233,1.379,0.135847,0.160342,-0.024494901299476624,,0.276972,0.298996,0.692141,6.29373,3.8000000000000003,3.8000000000000003,4,4.0,-0.0211389,-0.0470228,0.0,999.0,-1.0,,Miguel Gil,683476.0,sa3015329,sa3015329
,,0.0394,0.0585,0.0,1.0,0.0,0.0,,1.0,4.803,1.131,0.7242,0.6788,0.145222,0.5804,0.7672,,0.0433,6.1092,1.8982,5.2236,6.9048,0.756517,1.307,0.120841,0.159734,-0.038892365992069244,,0.283281,0.301749,0.692671,6.29373,3.8000000000000003,3.8000000000000003,4,4.0,-0.0211389,-0.0470228,0.0,999.0,-1.0,,Owen Stevenson,809850.0,sa3023225,sa3023225
,,0.0393,0.0587,0.0,1.0,0.0,0.0,,1.0,4.748,1.1316,0.7288,0.68779,0.169333,0.6105,0.6801,,0.046,6.19011,1.8117,5.4945,6.1209,0.897662,1.524,0.12858,0.143239,-0.014658808708190918,,0.28136,0.296807,0.687716,6.29377,3.8000000000000003,3.8000000000000003,4,4.0,-0.0211394,-0.0470228,0.0,999.0,-1.0,,Kelvin Perez,692487.0,sa3015154,sa3015154
TBR,Rays,0.0379,0.06,0.0,1.0,0.0,0.0,,1.0,4.787,1.1152,0.7318,0.68939,0.163556,0.6045,0.734,,0.0504,6.20451,1.8492,5.4405,6.606,0.823569,1.472,0.12628,0.153332,-0.02705243229866028,,0.278619,0.294213,0.689658,6.40556,3.8000000000000003,3.8000000000000003,4,4.0,-0.0211449,-0.0475481,0.0,999.0,12.0,AL,Moises Palma,800457.0,sa3019162,sa3019162
COL,Rockies,0.0363,0.0616,0.0,1.0,0.0,0.0,,1.0,4.857,1.2297,0.8173,0.77364,0.180556,0.568,0.7191,,0.0472,6.96276,1.9488,5.112,6.4719,0.789876,1.625,0.116945,0.148054,-0.031109735369682312,,0.300609,0.313914,0.667149,6.64526,3.8000000000000003,3.8000000000000003,4,4.0,-0.0211495,-0.0344685,0.0,999.0,19.0,NL,Luke Jewett,695609.0,sa3034688,sa3034688
,,0.0396,0.0583,0.0,1.0,0.0,0.0,,1.0,4.787,1.0973,0.7183,0.67512,0.153333,0.6374,0.7662,,0.0478,6.07608,1.8635,5.7366,6.8958,0.831898,1.38,0.133152,0.160058,-0.02690620720386505,,0.276189,0.296633,0.694552,6.29567,3.8000000000000003,3.8000000000000003,4,4.0,-0.0211602,-0.0470228,0.0,999.0,-1.0,,Grant Cherry,695511.0,sa3067452,sa3067452
,,0.04,0.058,0.0,1.0,0.0,0.0,,1.0,4.812,1.1164,0.7076,0.66302,0.142,0.5851,0.7836,,0.0447,5.96718,1.9,5.2659,7.0524,0.746682,1.278,0.121592,0.162843,-0.041251040995121,,0.280242,0.299208,0.700917,6.29584,3.8000000000000003,3.8000000000000003,4,4.0,-0.0211621,-0.0470228,0.0,999.0,-1.0,,Miguel Fulgencio,805415.0,sa3020892,sa3020892
LAD,Dodgers,0.0416,0.0591,0.02,0.906,0.0,0.0,,1.0,4.778,1.1235,0.7412,0.69813,0.175111,0.616,0.7246,,0.0571,6.28317,1.8481,5.544,6.5214,0.850124,1.576,0.128924,0.151653,-0.022729188203811646,,0.281135,0.295892,0.690542,6.52468,3.8000000000000003,3.8000000000000003,4,4.0,-0.0211624,-0.0461472,0.0039,999.0,22.0,NL,Joseilyn Gonzalez,805120.0,sa3018910,sa3018910
COL,Rockies,0.0367,0.0612,0.0,1.0,0.0,0.0,,1.0,4.897,1.2221,0.8016,0.75665,0.164889,0.549,0.7736,,0.0491,6.80985,1.9957,4.941,6.9624,0.709669,1.484,0.112109,0.157974,-0.04586481302976608,,0.299953,0.314608,0.676599,6.64879,3.8000000000000003,3.8000000000000003,4,4.0,-0.0211864,-0.0344685,0.0,999.0,19.0,NL,Justin Loer,820830.0,sa3025306,sa3025306
,,0.0395,0.0584,0.0,1.0,0.0,0.0,,1.0,4.785,1.1136,0.7216,0.67797,0.153333,0.6111,0.7504,,0.0471,6.10173,1.864,5.4999,6.7536,0.814366,1.38,0.127712,0.156823,-0.029111802577972412,,0.279273,0.297936,0.692644,6.29877,3.8000000000000003,3.8000000000000003,4,4.0,-0.0211942,-0.0470228,0.0,999.0,-1.0,,Wilfredo Henriquez,824769.0,sa3024794,sa3024794
,,0.0394,0.0586,0.0,1.0,0.0,0.0,,1.0,4.778,1.1008,0.7256,0.68421,0.162444,0.659,0.7417,,0.0494,6.15789,1.8425,5.931,6.6753,0.888499,1.462,0.137924,0.155232,-0.017308488488197327,,0.276104,0.296436,0.691546,6.30221,3.8000000000000003,3.8000000000000003,4,4.0,-0.021232,-0.0470228,0.0,999.0,-1.0,,Blake Whiting,809821.0,sa3023045,sa3023045
,,0.0394,0.0585,0.0,1.0,0.0,0.0,,1.0,4.771,1.1335,0.7253,0.68187,0.157222,0.5803,0.714,,0.0473,6.13683,1.8475,5.2227,6.426,0.812745,1.415,0.121631,0.149654,-0.028023481369018555,,0.282689,0.298357,0.689571,6.30233,3.8000000000000003,3.8000000000000003,4,4.0,-0.0212332,-0.0470228,0.0,999.0,-1.0,,Gerson Calzadilla,701179.0,sa3016621,sa3016621
,,0.0402,0.0578,0.0,1.0,0.0,0.0,,1.0,4.838,1.0787,0.7026,0.65813,0.137667,0.6505,0.8397,,0.0539,5.92317,1.9184,5.8545,7.5573,0.774681,1.239,0.134456,0.173563,-0.0391070693731308,,0.273476,0.298151,0.704539,6.3046,3.8000000000000003,3.8000000000000003,4,4.0,-0.0212581,-0.0470228,0.0,999.0,-1.0,,Manuel De La Rosa,692409.0,sa3015950,sa3015950
MIA,Marlins,0.0379,0.06,0.0,1.0,0.0,0.0,,1.0,4.798,1.0968,0.7243,0.68142,0.151667,0.6474,0.7698,,0.0548,6.13278,1.8666,5.8266,6.9282,0.840998,1.365,0.134931,0.160442,-0.025510624051094055,,0.276036,0.297742,0.690517,6.2858,3.8000000000000003,3.8000000000000003,4,4.0,-0.0212599,-0.0449668,0.0,999.0,20.0,NL,Luis Ramirez,802092.0,sa3018353,sa3018353
,,0.0395,0.0584,0.0,1.0,0.0,0.0,,1.0,4.742,1.1182,0.7219,0.68082,0.168444,0.609,0.6874,,0.0453,6.12738,1.8056,5.481,6.1866,0.885947,1.516,0.128427,0.14496,-0.016533106565475464,,0.278902,0.293873,0.690352,6.30501,3.8000000000000003,3.8000000000000003,4,4.0,-0.0212627,-0.0470228,0.0,999.0,-1.0,,Ronny Chalas,692830.0,sa3015970,sa3015970
DET,Tigers,0.0389,0.0591,0.0,1.0,0.0,0.0,,1.0,4.819,1.1059,0.7211,0.67727,0.145556,0.6166,0.7833,,0.0472,6.09543,1.8892,5.5494,7.0497,0.787182,1.31,0.127952,0.162544,-0.034592241048812866,,0.277272,0.297657,0.693061,6.28566,3.8000000000000003,3.8000000000000003,4,4.0,-0.0213026,-0.0484118,0.0,999.0,6.0,AL,Shay Timmer,815272.0,sa3067086,sa3067086
,,0.0393,0.0586,0.0,1.0,0.0,0.0,,1.0,4.762,1.15,0.7281,0.68464,0.159556,0.552,0.6892,,0.0458,6.16176,1.8392,4.968,6.2028,0.800929,1.436,0.115918,0.144729,-0.028811417520046234,,0.285572,0.298737,0.687638,6.31036,3.8000000000000003,3.8000000000000003,4,4.0,-0.0213212,-0.0470228,0.0,999.0,-1.0,,Josbel Garcia,703863.0,sa3019250,sa3019250
,,0.0395,0.0584,0.0,1.0,0.0,0.0,,1.0,4.801,1.0841,0.7216,0.67915,0.154778,0.6744,0.7861,,0.0514,6.11235,1.8702,6.0696,7.0749,0.857906,1.393,0.140471,0.163737,-0.023265987634658813,,0.273521,0.296499,0.694643,6.31095,3.8000000000000003,3.8000000000000003,4,4.0,-0.0213277,-0.0470228,0.0,999.0,-1.0,,Luke Anderson,680093.0,sa3017984,sa3017984
,,0.0394,0.0585,0.0,1.0,0.0,0.0,,1.0,4.782,1.0845,0.7242,0.68346,0.164,0.6866,0.7585,,0.049,6.15114,1.843,6.1794,6.8265,0.905208,1.476,0.14358,0.158616,-0.015035539865493774,,0.272864,0.294664,0.693442,6.31644,3.8000000000000003,3.8000000000000003,4,4.0,-0.0213878,-0.0470228,0.0,999.0,-1.0,,Luis Vizcaino,691870.0,sa3011812,sa3011812
,,0.0394,0.0586,0.0,1.0,0.0,0.0,,1.0,4.773,1.1059,0.7264,0.68487,0.163778,0.645,0.737,,0.0439,6.16383,1.8429,5.805,6.633,0.87517,1.474,0.135135,0.15441,-0.019275084137916565,,0.277022,0.295956,0.691926,6.31695,3.8000000000000003,3.8000000000000003,4,4.0,-0.0213934,-0.0470228,0.0,999.0,-1.0,,Shane Marshall,686288.0,sa3023405,sa3023405
NYY,Yankees,0.0401,0.0701,0.0896,0.5786,0.0,0.0,,1.0,4.789,1.1063,0.7153,0.6708,0.161333,0.612,0.7329,,0.0601,6.0372,1.8392,5.508,6.5961,0.835039,1.452,0.127793,0.153038,-0.025245368480682373,,0.276852,0.293225,0.696632,6.38747,3.8000000000000003,3.8000000000000003,4,4.0,-0.0213991,-0.0500038,0.0223,999.0,9.0,AL,Sunayro Martina,806103.0,sa3022106,sa3022106
NYY,Yankees,0.0405,0.0648,0.0539,0.7469,0.0,0.0,,1.0,4.793,1.0818,0.7112,0.66799,0.163556,0.6576,0.7571,,0.0572,6.01191,1.8389,5.9184,6.8139,0.868577,1.472,0.1372,0.15796,-0.020759448409080505,,0.271898,0.29081,0.700469,6.38906,3.8000000000000003,3.8000000000000003,4,4.0,-0.0214161,-0.0500038,0.0135,999.0,9.0,AL,Jordarlin Mendoza,702212.0,sa3017321,sa3017321
,,0.0393,0.0586,0.0,1.0,0.0,0.0,,1.0,4.794,1.0884,0.7271,0.68586,0.161556,0.6854,0.7692,,0.0493,6.17274,1.8576,6.1686,6.9228,0.891056,1.454,0.14297,0.160451,-0.01748017966747284,,0.273777,0.296254,0.692954,6.32006,3.8000000000000003,3.8000000000000003,4,4.0,-0.0214275,-0.0470228,0.0,999.0,-1.0,,Carlos De Los Santos,678914.0,sa3005448,sa3005448
,,0.0394,0.0585,0.0,1.0,0.0,0.0,,1.0,4.785,1.0914,0.7246,0.6831,0.161222,0.6682,0.764,,0.0446,6.1479,1.8554,6.0138,6.876,0.874607,1.451,0.139645,0.159666,-0.020020902156829834,,0.274469,0.295578,0.693875,6.32043,3.8000000000000003,3.8000000000000003,4,4.0,-0.0214315,-0.0470228,0.0,999.0,-1.0,,Liam Rocha,814557.0,sa3023105,sa3023105
NYM,Mets,0.0415,0.0693,0.0933,0.5613,0.0,0.0,,1.0,4.781,1.024,0.6915,0.64887,0.150778,0.7322,0.8124,,0.0585,5.83983,1.8364,6.5898,7.3116,0.90128,1.357,0.153148,0.169923,-0.016774728894233704,,0.261886,0.288466,0.704419,6.24355,3.8000000000000003,3.8000000000000003,4,4.0,-0.021443,-0.0496207,0.0243,999.0,25.0,NL,Ernesto Mercedes,800233.0,sa3018835,sa3018835
CIN,Reds,0.0388,0.0592,0.0,1.0,0.0,0.0,,1.0,4.902,1.0799,0.7379,0.69308,0.153889,0.6889,0.9089,,0.052,6.23772,1.9888,6.2001,8.1801,0.757949,1.385,0.140534,0.185414,-0.044879645109176636,,0.27401,0.298876,0.705386,6.64059,3.8000000000000003,3.8000000000000003,4,4.0,-0.0214756,-0.0417617,0.0,999.0,18.0,NL,Dominic Scheffler,807636.0,sa3023599,sa3023599
,,0.0402,0.0578,0.0,1.0,0.0,0.0,,1.0,4.836,1.0454,0.7012,0.65881,0.145333,0.7154,0.8568,,0.0539,5.92929,1.9022,6.4386,7.7112,0.834967,1.308,0.147932,0.177171,-0.029239043593406677,,0.266324,0.293701,0.706997,6.32577,3.8000000000000003,3.8000000000000003,4,4.0,-0.0214901,-0.0470228,0.0,999.0,-1.0,,Jeremy Peguero,691707.0,sa3015429,sa3015429
,,0.0394,0.0586,0.0,1.0,0.0,0.0,,1.0,4.782,1.0952,0.7269,0.68573,0.163556,0.6679,0.7559,,0.0443,6.17157,1.8511,6.0111,6.8031,0.883582,1.472,0.13967,0.158072,-0.0184023380279541,,0.275051,0.295728,0.693043,6.32616,3.8000000000000003,3.8000000000000003,4,4.0,-0.0214943,-0.0470228,0.0,999.0,-1.0,,Ben Serunkuma,805205.0,sa3019627,sa3019627
,,0.0394,0.0585,0.0,1.0,0.0,0.0,,1.0,4.724,1.1362,0.7247,0.68384,0.173222,0.5722,0.6508,,0.0445,6.15456,1.787,5.1498,5.8572,0.879226,1.559,0.121126,0.137765,-0.016638435423374176,,0.282026,0.293298,0.6878,6.32853,3.8000000000000003,3.8000000000000003,4,4.0,-0.0215203,-0.0470228,0.0,999.0,-1.0,,Horacio Andujar,682810.0,sa3010370,sa3010370
,,0.0393,0.0586,0.0,1.0,0.0,0.0,,1.0,4.708,1.1728,0.7283,0.68648,0.174444,0.505,0.6013,,0.044,6.17832,1.7741,4.545,5.4117,0.839847,1.57,0.107264,0.127719,-0.02045454829931259,,0.288675,0.295087,0.683584,6.32881,3.8000000000000003,3.8000000000000003,4,4.0,-0.0215234,-0.0470228,0.0,999.0,-1.0,,Hunter Breault,676292.0,sa3017499,sa3017499
ATL,Braves,0.0409,0.067,0.0725,0.6595,0.0,0.0,,1.0,4.775,1.1283,0.7126,0.66896,0.150667,0.6155,0.7284,,0.0477,6.02064,1.8567,5.5395,6.5556,0.845003,1.356,0.128901,0.152544,-0.023643985390663147,,0.282153,0.302417,0.695177,6.1911,3.8000000000000003,3.8000000000000003,4,4.0,-0.02156,-0.0456668,0.0182,999.0,16.0,NL,Lewis Sifontes,808508.0,sa3021016,sa3021016
,,0.0394,0.0585,0.0,1.0,0.0,0.0,,1.0,4.789,1.081,0.7242,0.68307,0.161889,0.6858,0.7741,,0.0475,6.14763,1.8551,6.1722,6.9669,0.885932,1.457,0.143203,0.161641,-0.018438085913658142,,0.272471,0.294614,0.694462,6.33289,3.8000000000000003,3.8000000000000003,4,4.0,-0.0215681,-0.0470228,0.0,999.0,-1.0,,Ismael Michel,699330.0,sa3016270,sa3016270
BOS,Red Sox,0.0378,0.0644,0.0309,0.8549,0.0,0.0,,1.0,4.761,1.1731,0.7571,0.71485,0.170556,0.5434,0.6596,,0.0497,6.43365,1.8327,4.8906,5.9364,0.823833,1.535,0.114136,0.138542,-0.024406641721725464,,0.289533,0.300366,0.674813,6.39346,3.8000000000000003,3.8000000000000003,4,4.0,-0.0215784,-0.0441077,0.0062,999.0,3.0,AL,Wuilliams Rodriguez,808252.0,sa3021523,sa3021523
TEX,Rangers,0.0393,0.0587,0.0,1.0,0.0,0.0,,1.0,4.838,1.0711,0.7338,0.69184,0.158,0.7171,0.835,,0.0532,6.22656,1.9061,6.4539,7.515,0.858802,1.422,0.148222,0.172592,-0.02436956763267517,,0.271178,0.296972,0.695768,6.41954,3.8000000000000003,3.8000000000000003,4,4.0,-0.0215793,-0.0493099,0.0,999.0,13.0,AL,Michael Valverde,814275.0,sa3022157,sa3022157
,,0.0395,0.0584,0.0,1.0,0.0,0.0,,1.0,4.819,1.0864,0.7209,0.67705,0.147889,0.6551,0.8027,,0.0598,6.09345,1.8891,5.8959,7.2243,0.816121,1.331,0.135941,0.16657,-0.030628755688667297,,0.274586,0.297608,0.694507,6.33499,3.8000000000000003,3.8000000000000003,4,4.0,-0.0215911,-0.0470228,0.0,999.0,-1.0,,Pedro Alfonseca,670184.0,sa918899,sa918899
,,0.0385,0.0737,0.1044,0.5094,0.0,0.0,,1.0,4.786,1.1419,0.7209,0.67656,0.152222,0.5479,0.7247,,0.0476,6.08904,1.8666,4.9311,6.5223,0.756037,1.37,0.11448,0.151421,-0.03694107383489609,,0.284501,0.298673,0.692899,6.33512,3.8000000000000003,3.8000000000000003,4,4.0,-0.0215926,-0.0470228,0.0261,999.0,-1.0,,Kikito Severino,699086.0,sa3016030,sa3016030
,,0.0395,0.0585,0.0,1.0,0.0,0.0,,1.0,4.78,1.0971,0.7235,0.68161,0.161,0.6444,0.7419,,0.057,6.13449,1.839,5.7996,6.6771,0.868581,1.449,0.134812,0.155209,-0.020397484302520752,,0.275577,0.29477,0.691311,6.33604,3.8000000000000003,3.8000000000000003,4,4.0,-0.0216025,-0.0470228,0.0,999.0,-1.0,,Michael Vilchez,699074.0,sa3016605,sa3016605
,,0.0394,0.0585,0.0,1.0,0.0,0.0,,1.0,4.836,1.0952,0.7248,0.68001,0.143444,0.6472,0.823,,0.0539,6.12009,1.9182,5.8248,7.407,0.786391,1.291,0.13383,0.170182,-0.03635236620903015,,0.276629,0.300385,0.694897,6.33621,3.8000000000000003,3.8000000000000003,4,4.0,-0.0216045,-0.0470228,0.0,999.0,-1.0,,Jordy Luciano,802742.0,sa3019179,sa3019179
,,0.0393,0.0586,0.0,1.0,0.0,0.0,,1.0,4.81,1.1083,0.727,0.68322,0.151111,0.6272,0.7777,,0.0528,6.14898,1.886,5.6448,6.9993,0.806481,1.36,0.130395,0.161684,-0.031288981437683105,,0.278502,0.29901,0.69217,6.33668,3.8000000000000003,3.8000000000000003,4,4.0,-0.0216096,-0.0470228,0.0,999.0,-1.0,,Seth Nightingale,804587.0,sa3020877,sa3020877
STL,Cardinals,0.0396,0.0583,0.0,1.0,0.0,0.0,,1.0,4.778,1.0644,0.6969,0.65463,0.147556,0.6883,0.7863,,0.0433,5.89167,1.8507,6.1947,7.0767,0.875366,1.328,0.144056,0.164567,-0.02051067352294922,,0.269578,0.294564,0.701773,6.16556,3.8000000000000003,3.8000000000000003,4,4.0,-0.0216319,-0.0484487,0.0,999.0,28.0,NL,Sam Brodersen,813291.0,sa3027731,sa3027731
CHC,Cubs,0.0405,0.0574,0.0,1.0,0.0,0.0,,1.0,4.785,1.0439,0.7038,0.66109,0.149333,0.7269,0.8272,,0.0441,5.94981,1.8711,6.5421,7.4448,0.878748,1.344,0.151912,0.172874,-0.020961344242095947,,0.26673,0.294511,0.702332,6.23657,3.8000000000000003,3.8000000000000003,4,4.0,-0.0216447,-0.0476476,0.0,999.0,17.0,NL,Ethan Bell,809754.0,sa3067260,sa3067260
,,0.0404,0.0576,0.0,1.0,0.0,0.0,,1.0,4.815,1.0914,0.7311,0.6884,0.158667,0.7148,0.7912,,0.057,6.1956,1.8826,6.4332,7.1208,0.903438,1.428,0.148453,0.16432,-0.01586708426475525,,0.275134,0.30153,0.69348,6.3128,3.8000000000000003,3.8000000000000003,4,4.0,-0.0216454,-0.0495869,0.0,999.0,,,Luis Sánchez,693783.0,sa3015219,sa3015219
BAL,Orioles,0.0405,0.0574,0.0,1.0,0.0,0.0,,1.0,4.838,1.1038,0.7271,0.68157,0.144778,0.6648,0.8273,,0.0497,6.13413,1.9311,5.9832,7.4457,0.803578,1.303,0.137412,0.171,-0.033588260412216187,,0.278667,0.304314,0.696594,6.31865,3.8000000000000003,3.8000000000000003,4,4.0,-0.0217097,-0.0495869,0.0,999.0,2.0,AL,Kenny Leiner,828666.0,sa3025354,sa3025354
,,0.0391,0.0588,0.0,1.0,0.0,0.0,,1.0,4.757,1.161,0.7338,0.69071,0.164222,0.5362,0.6736,,0.0426,6.21639,1.8346,4.8258,6.0624,0.796021,1.478,0.112718,0.141602,-0.028883762657642365,,0.287319,0.298403,0.68599,6.34623,3.8000000000000003,3.8000000000000003,4,4.0,-0.0217141,-0.0470228,0.0,999.0,-1.0,,Felipe Bello,806593.0,sa3020084,sa3020084
CIN,Reds,0.0382,0.0597,0.0,1.0,0.0,0.0,,1.0,4.866,1.0854,0.7561,0.71267,0.169889,0.7033,0.8622,,0.0468,6.41403,1.9476,6.3297,7.7598,0.815704,1.529,0.144533,0.177189,-0.03265516459941864,,0.274299,0.296876,0.696883,6.66409,3.8000000000000003,3.8000000000000003,4,4.0,-0.0217213,-0.0417617,0.0,999.0,18.0,NL,Trent Hodgdon,695787.0,sa3025536,sa3025536
,,0.0393,0.0587,0.0,1.0,0.0,0.0,,1.0,4.819,1.1057,0.7294,0.6856,0.150667,0.6371,0.7899,,0.0529,6.1704,1.8956,5.7339,7.1091,0.806558,1.356,0.132206,0.163914,-0.031707823276519775,,0.27808,0.299531,0.692244,6.348,3.8000000000000003,3.8000000000000003,4,4.0,-0.0217336,-0.0470228,0.0,999.0,-1.0,,Wuardo Fernandez,681732.0,sa3006521,sa3006521
,,0.0392,0.0587,0.0,1.0,0.0,0.0,,1.0,4.746,1.1552,0.7311,0.68872,0.167444,0.5401,0.6527,,0.0534,6.19848,1.8079,4.8609,5.8743,0.827486,1.507,0.113801,0.137526,-0.023725256323814392,,0.285948,0.296414,0.684344,6.35001,3.8000000000000003,3.8000000000000003,4,4.0,-0.0217556,-0.0470228,0.0,999.0,-1.0,,Tom Reisinger,815291.0,sa3022958,sa3022958
PHI,Phillies,0.0396,0.0584,0.0,1.0,0.0,0.0,,1.0,4.85,1.0518,0.7331,0.68982,0.154667,0.7232,0.8887,,0.0452,6.20838,1.9405,6.5088,7.9983,0.813773,1.392,0.149113,0.183237,-0.034123703837394714,,0.268584,0.295281,0.700362,6.5011,3.8000000000000003,3.8000000000000003,4,4.0,-0.0217602,-0.0441988,0.0,999.0,26.0,NL,Marty Gair,700248.0,sa3031829,sa3031829
,,0.0394,0.0585,0.0,1.0,0.0,0.0,,1.0,4.776,1.0821,0.7024,0.65999,0.149333,0.6629,0.7659,,0.0433,5.93991,1.848,5.9661,6.8931,0.865518,1.344,0.138798,0.160364,-0.021566182374954224,,0.272789,0.295688,0.698991,6.17827,3.8000000000000003,3.8000000000000003,4,4.0,-0.0217743,-0.0484487,0.0,999.0,-1.0,,Charles Harrison IV,801422.0,sa3023668,sa3023668
NYM,Mets,0.0415,0.0565,0.0,1.0,0.0,0.0,,1.0,4.817,1.0058,0.6926,0.65092,0.148444,0.7802,0.8688,,0.0541,5.85828,1.8746,7.0218,7.8192,0.89802,1.336,0.161968,0.180361,-0.01839318871498108,,0.258288,0.289114,0.709153,6.27321,3.8000000000000003,3.8000000000000003,4,4.0,-0.0217806,-0.0496301,0.0,999.0,25.0,NL,Jorge De Leon,700305.0,sa3016059,sa3016059
,,0.0405,0.0574,0.0,1.0,0.0,0.0,,1.0,4.782,1.113,0.7173,0.67437,0.168111,0.6024,0.7202,,0.0502,6.06933,1.8332,5.4216,6.4818,0.836434,1.513,0.125972,0.150606,-0.024634048342704773,,0.277445,0.291534,0.698378,6.42698,3.8000000000000003,3.8000000000000003,4,4.0,-0.021823,-0.0500038,0.0,999.0,,,Nolberto Henriquez,683478.0,sa3011137,sa3011137
STL,Cardinals,0.0402,0.0578,0.0,1.0,0.0,0.0,,1.0,4.798,1.0466,0.6797,0.63751,0.140889,0.6909,0.8089,,0.0571,5.73759,1.8555,6.2181,7.2801,0.854123,1.268,0.143998,0.168591,-0.024593576788902283,,0.266175,0.292145,0.709058,6.18289,3.8000000000000003,3.8000000000000003,4,4.0,-0.0218261,-0.0484487,0.0,999.0,28.0,NL,Yordy Herrera,800277.0,sa3019643,sa3019643
,,0.0395,0.0584,0.0,1.0,0.0,0.0,,1.0,4.771,1.0694,0.7215,0.6819,0.169889,0.6984,0.7493,,0.0539,6.1371,1.8187,6.2856,6.7437,0.93207,1.529,0.146384,0.157053,-0.010668620467185974,,0.26952,0.290211,0.694055,6.35649,3.8000000000000003,3.8000000000000003,4,4.0,-0.0218266,-0.0470228,0.0,999.0,-1.0,,Austin Aldeano,699054.0,sa3016259,sa3016259
MIA,Marlins,0.0379,0.06,0.0,1.0,0.0,0.0,,1.0,4.871,1.05,0.7245,0.68068,0.139444,0.7362,0.8883,,0.0657,6.12612,1.9383,6.6258,7.9947,0.828774,1.255,0.151139,0.182365,-0.03122563660144806,,0.268062,0.299391,0.696354,6.33751,3.8000000000000003,3.8000000000000003,4,4.0,-0.0218273,-0.0449668,0.0,999.0,20.0,NL,Jake Faherty,801619.0,sa3025331,sa3025331
MIA,Marlins,0.0376,0.0603,0.0,1.0,0.0,0.0,,1.0,4.778,1.1305,0.7331,0.69036,0.159222,0.5842,0.7205,,0.0474,6.21324,1.851,5.2578,6.4845,0.810826,1.433,0.122269,0.150795,-0.02852657437324524,,0.281913,0.297329,0.686633,6.34032,3.8000000000000003,3.8000000000000003,4,4.0,-0.0218581,-0.0449668,0.0,999.0,20.0,NL,Braulio Salas,806466.0,sa3019820,sa3019820
